id,name
0,"Horses, asses, mules and hinnies; live, pure-bred breeding animals"
1136,"Paper, paperboard, cellulose wadding and webs of soft cellulose fibres; coated, impregnated, covered, surface-decorated or surface-coloured, n.e.s. in chapter 48, in rolls or sheets"
1137,"Paper, paperboard, cellulose wadding or fibres; articles n.e.s. in heading no. 4823"
1138,"Silk,  silk-worm cocoons suitable for reeling"
1139,"Silk,  raw silk (not thrown)"
1140,"Silk waste (including cocoons unsuitable for reeling, yarn waste and garneted stock)"
1141,"Silk yarn and yarn spun from silk waste; put up for retail sale, and silk-worm gut"
1142,"Wool; (not carded or combed), greasy (including fleece-washed wool), shorn"
1143,"Wool; (other than shorn), greasy (including fleece-washed wool), not carded or combed"
1144,"Wool; (not carded or combed), degreased, (not carbonised), shorn"
1145,"Wool; (not carded or combed), degreased, (not carbonised), (other than shorn)"
1146,"Wool; (not carded or combed), carbonised"
1147,"Hair; fine animal hair, not carded or combed, of kashmir (cashmere) goats"
1148,"Hair; fine animal hair, not carded or combed, other than of kashmir (cashmere) goats"
1149,"Wool and hair; noils of wool or of fine animal hair, including yarn waste, but excluding garnetted stock"
1150,"Wool and hair; waste of wool or of fine animal hair, including yarn waste, but excluding garnetted stock and noils of wool or of fine animal hair"
1151,"Wool and hair,  garnetted stock of wool or of fine or coarse animal hair"
1152,"Wool,  carded"
1153,"Wool; wool tops and other combed wool, in fragments"
1154,"Wool; wool tops and other combed wool, other than in fragments"
1155,"Hair; fine animal hair, carded or combed, of kashmir (cashmere) goats"
1156,"Hair; fine animal hair, carded or combed, other than of kashmir (cashmere) goats"
1157,"Cotton,  not carded or combed"
1158,"Cotton,  yarn waste (including thread waste)"
1159,"Cotton,  garnetted stock waste"
1160,"Cotton,  waste other than garnetted stock and yarn (including thread) waste"
1161,"Cotton,  carded or combed"
1162,"Flax; raw or retted, but not spun"
1163,"Flax; broken or scutched, but not spun"
1164,"Flax; hackled or otherwise processed, but not spun"
1165,"Flax; tow and waste, including yarn waste and garnetted stock"
1166,"Hemp (cannabis sativa L.); raw or retted, but not spun"
1167,"Hemp (cannabis sativa L.); processed (other than retted) (but not spun), true hemp tow and waste (including yarn waste and garnetted stock)"
1168,"Jute and other textile bast fibres; raw or retted, but not spun, (excluding flax, hemp (cannabis sativa L.), and ramie)"
1170,"Coconut, abaca (Manila hemp or Musa textilis Nee), ramie and other vegetable textile fibres n.e.c., raw or processed but not spun; tow, noils and waste of these fibres (including yarn waste and garnetted stock)"
1171,"Yarn; of flax, single"
1172,"Yarn; of flax, multiple (folded) or cabled"
1173,"Yarn,  of hemp (cannabis sativa L.)"
1174,"Skins and other parts of birds with their feathers or down; feathers, parts of feathers, down and articles thereof (other than goods of heading no. 0505 and worked quills and scapes)"
1175,"Tools, hand; n.e.s. in heading no. 8201, of a kind used in agriculture, horticulture or forestry"
1178,"Harrows; (excluding disc), scarifiers, cultivators, weeders and hoes"
1179,"Seeders, planters and transplanters"
1180,"Spreaders and distributors; for manure and fertilizers, for agricultural, horticultural or forestry use"
1181,"Rollers,  for lawns or sports-grounds"
1182,"Machinery,  parts of machinery for soil preparation or cultivation or for rollers for lawns or sports-grounds"
1183,"Mowers,  n.e.s. in item no. 8433.1 (including cutter bars for tractor mounting)"
1184,Haymaking machinery
1185,"Balers; straw or fodder balers, including pick-up balers"
1186,Combine harvester-threshers
1187,"Threshing machinery,  other than combine harvester-threshers"
1188,"Harvesting machinery,  for roots or tubers"
1189,"Harvesting machinery,  n.e.s. in heading no. 8433"
1190,"Machines; for cleaning, sorting or grading eggs, fruit or other agricultural produce"
1191,"Harvesting machinery; parts, including parts of threshing machinery, straw or fodder balers and grass or hay mowers"
1192,Milking machines
1193,Dairy machinery
1194,"Milking machines and dairy machinery,  parts thereof"
1195,"Machinery,  for preparing animal feeding stuffs"
1196,"Poultry-keeping machinery,  other than incubators and brooders"
1197,"Machinery; for agricultural, horticultural or forestry use and n.e.s. in heading no. 8436"
1198,"Machinery,  parts of poultry-keeping machinery or poultry incubators and brooders"
1199,"Machinery; parts of that machinery for agricultural, horticultural or forestry use n.e.s. in heading no. 8436"
1200,"Machines; for cleaning, sorting or grading seed, grain or dried leguminous vegetables"
1201,"Machinery; for use in the milling industry or for the working of cereals or dried leguminous vegetables, other than farm-type machinery"
1202,"Machines; parts of those for cleaning, sorting or grading seed, grain or dried leguminous vegetables or for milling or working cereals or dried leguminous vegetables (not farm-type machinery)"
1203,"Tractors,  track-laying"
1204,"Tractors,  nes in heading no 8701 (other than tractors of heading no 8709)"
1205,Pure-bred horses
1206,"Lives horses, except pure-bred breeding"
1209,Fowls spec.gallus domestic.w<=185g pure-bred breeding
1215,Other frozen bovine cuts
1228,Other frozen edible bovine offal
1250,"Cod fillets, dried, salted, in brine, not smoked"
1255,"Shrimp of cold water (pandalus spp.), whole, frozen"
1259,"Integral milk, powder, etc.fat cont>1, 5%, conc.added sugar"
1264,Butter
1265,Butter oil
1266,"Fresh (unripened or uncured) cheese, muzzarella type"
1267,"Other fresh cheese (unripened or uncured), incl.curd, etc"
1270,"Hard cheese of a moisture content, by weight <36%"
1271,Semi hard cheese of a moist.cont.<=36%but less than 46%
1272,Soft cheese of a moisture content<=36%but less than 55%
1273,Other cheeses
1279,Fresh/chilled/frozen/salted/smoked guts of bovine
1280,Fresh/chilled/frozen/salted/smoked guts of swine
1281,Fresh/chil./froz./salt./smok.guts of oth.anim.exc.fish
1282,"Fresh, etc.bladders and stomach of anim.exc.fish"
1284,"Other products of fish, etc.inappropriate forhuman consum"
1287,Orchids cuttings and slips
1288,Other cuttings and slips of ornamental plants
1289,Other cuttings and slips of plants
1306,"Other vegetables, fresh or chilled"
1316,"Dried mushrooms(agaricus), sliced, cut, etc."
1320,"Oth.dried vegetables/mixtures veget.incl.piec, slic., etc"
1321,"Dried beans (vigna mungo), for sowing"
1322,"Dried kidney beans (phas. vulgaris), incl.black/in grain"
1323,"Dried other kidney beans, for sowing"
1324,"Other dried kidney beans, in grain"
1338,Fresh figs
1351,Fresh peaches
1359,"Dried prunes, not stoned"
1360,"Dried prunes, stoned"
1362,Dried pears
1365,"Coffee not roasted or decaffeinated, in grain"
1373,Cut mate
1374,Other kinds of mate
1403,Malting barley
1404,"Other barley, grains"
1407,"Maize (corn) in grain, except for sowing"
1408,"Maize (corn), except in grain"
1409,"Rice in the husk (paddy), for sowing"
1410,"Rice in the husk (paddy), parboiled (n/stewed)"
1411,"Husked (brown) shelled, parboiled"
1412,"Husked (brown) shelled, not parboiled"
1413,"Semi-milled/wholly milled rice, etc.parboiled/polished"
1414,"Ot.kind of semi-milled/wholly milled rice, etc.parboiled"
1415,"Semi-mil/wholly milled rice, etc.not parboiled, polished"
1416,"Ot.kind of semi-mil/wholly milled rice, etc.not parboiled"
1420,"Other millets, except for sowing"
1421,"Canary seed, except for sowing"
1422,"Quinoa, except for sowing"
1423,"Other cereals, except for sowing"
1436,"Malt not roasted, whole or cut"
1437,"Malt, roasted, whole or cut"
1446,"Peanuts shelled, whether or not broken"
1447,"Other linseed seeds, whether or not broken"
1448,"Low erucic acid rape seeds, for sowing"
1449,"Low erucic acid rape seeds, except for sowing"
1450,"Other rape seeds, for sowing"
1451,"Other rape seeds, except for sowing"
1452,"Sunflower seeds, for sowing"
1453,"Other sunflower seed, even crushed"
1454,"Palm nuts and kernels, for sowing"
1457,"Castor seeds, for sowing"
1458,"Other sesamum seeds, whether or not broken"
1459,"Mustard seeds, for sowing"
1460,"Other mustard seeds, whether or not broken"
1461,Melon seeds for sowing
1462,"Other poppy seeds, whether or not broken"
1463,"Other oil seeds and oleaginous fruits, for sowing"
1464,"Other oil seeds and oleaginous fruits, whether or not broken"
1478,"Hop cones, ground, powdered or in the form of pellets"
1479,"Oregano, fresh or dried forperfumery, medicine, etc."
1480,"Oth.plants/part, fresh/dried, forperfumery, medicine, etc"
1482,Stevia rebaudiana
1483,Other vegetable products used mainly forhuman
1486,Lac
1487,"Other gums,  resins,  gum-resins,  oleoresins,  natural"
1490,"Juices and extracts, of seed of pomelo (""grapefruit"")"
1491,Juices and extracts of ginkgo biloba dried
1492,"Juices and extracts, valepotriates (valerian extracts)"
1493,"Juices and extracts, of ginseng"
1494,"Juices and extracts, of silymarin"
1495,Juice/extracts of pyrethrum/the root of plant containing rotenone
1496,Other juices and vegetable extracts
1498,"Cotton linters, in brute"
1499,Other cotton linters
1500,"Beef tallow, crude"
1501,Melted tallow
1502,Other beef tallow
1503,Other bovine fats
1505,Other oils of livers of cod
1506,"Obter fatty substances deriv.of lanolin, incl.wool grease"
1508,"Soya-bean oil, refined, in containers with capacity>5l"
1509,Other soya-bean oils
1513,"Olive oil, refined"
1514,Other olive oil
1516,"Sunflower-seed oil, in crude"
1517,"Soya-bean oil, refined, in containers with capacity<= 5l"
1518,Other sunflower-seed oil
1519,Other safflower oil
1520,"Cotton-seed oil, refined"
1521,Other cotton-seed oil
1524,"Palm kernel oil, crude"
1525,Other palm kernel oil
1526,Other babassu oil
1527,"Wild turnip oil, low content, refined"
1528,"Other wild turnip oil, low content, refined"
1531,"Maize (corn) oil, refined, in container with capacity<=5l"
1532,Other maize (corn) oil
1535,Jojoba oil and their fractions
1536,"Other fixed vegetable fats and oils, refined or not"
1539,"Mixtures of refined oils, in container with capacity<=5l"
1540,"Other edible mixtures preparations of fats, oils,  etc."
1542,"Bee wax, in crude"
1546,"Rooster/chicken, uncooked, meat > 57% weight"
1547,"Rooster/chicken, meat 25 <= weight < 57%"
1548,"Other prepared/preserved, of fowls"
